t,norm,slow
874,152.4087524414,78.3566894531
875,152.5159912109,78.4341430664
876,152.6351318359,78.5115966797
877,152.7542724609,78.5890502930
878,152.8734130859,78.6665039063
879,152.9925537109,78.7439575195
880,153.1116943359,78.8214111328
881,153.2308349609,78.8988647461
882,153.3499755859,78.9763183594
883,153.4691162109,79.0537719727
884,153.5882568359,79.1312255859
885,153.7550659180,79.2086791992
886,153.9218750000,79.2861328125
887,154.0886840820,79.3635864258
888,154.2554931641,79.4410400391
889,154.4223022461,79.5184936523
890,154.5891113281,79.5959472656
891,154.7559204102,79.6734008789
892,154.9227294922,79.7508544922
893,155.0895385742,79.8223266602
894,155.2563476563,79.8937988281
895,155.4231567383,79.9652709961
896,155.5899658203,80.0367431641
897,155.7567749023,80.1082153320
898,155.9235839844,80.1796875000
899,156.0903930664,80.2511596680
900,156.2572021484,80.3226318359
901,156.4240112305,80.3941040039
902,156.5908203125,80.4655761719
903,156.7576293945,80.5370483398
904,156.9244384766,80.6085205078
905,157.0912475586,80.6799926758
906,157.2580566406,80.7514648438
907,157.4248657227,80.8229370117
908,157.5916748047,80.8944091797
909,157.7584838867,80.9658813477
910,157.9252929688,81.0373535156
911,158.0921020508,81.1088256836
912,158.2589111328,81.1802978516
913,158.4257202148,81.2517700195
914,158.5925292969,81.3232421875
915,158.7593383789,81.3947143555
916,158.9261474609,81.4661865234
917,159.0929565430,81.5376586914
918,159.2597656250,81.6091308594
919,159.4265747070,81.6806030273
920,159.5933837891,81.7520751953
921,159.7601928711,81.8235473633
922,159.9270019531,81.8950195313
923,160.0938110352,81.9664916992
924,160.2606201172,82.0379638672
925,160.4274291992,82.1094360352
926,160.5942382813,82.1809082031
927,160.7610473633,82.2523803711
928,160.9516601563,82.3238525391
929,161.1422729492,82.3953247070
930,161.3328857422,82.4667968750
931,161.5234985352,82.5382690430
932,161.7141113281,82.6097412109
933,161.9047241211,82.6812133789
934,162.0953369141,82.7526855469
935,162.2859497070,82.8241577148
936,162.4765625000,82.8956298828
937,162.6791381836,82.9671020508
938,162.8817138672,83.0385742188
939,163.0842895508,83.1100463867
940,163.2868652344,83.1815185547
941,163.4894409180,83.2529907227
942,163.6920166016,83.3244628906
943,163.8945922852,83.3959350586
944,164.0971679688,83.4674072266
945,164.2877807617,83.5388793945
946,164.4783935547,83.6103515625
947,164.6690063477,83.6818237305
948,164.8596191406,83.7532958984
949,165.0502319336,83.8247680664
950,165.2408447266,83.8962402344
951,165.4314575195,83.9677124023
952,165.6220703125,84.0391845703
953,165.8126831055,84.1106567383
954,166.0032958984,84.1821289063
955,166.1939086914,84.2536010742
956,166.3845214844,84.3250732422
957,166.5751342773,84.3965454102
958,166.7657470703,84.4680175781
959,166.9563598633,84.5394897461
960,167.1469726563,84.6109619141
961,167.3375854492,84.6824340820
962,167.5401611328,84.7539062500
963,167.7427368164,84.8253784180
964,167.9453125000,84.8968505859
965,168.1478881836,84.9683227539
966,168.3504638672,85.0397949219
967,168.5530395508,85.1112670898
968,168.7556152344,85.1827392578
969,168.9581909180,85.2542114258
970,169.1607666016,85.3256835938
971,169.3990478516,85.3971557617
972,169.6373291016,85.4686279297
973,169.8756103516,85.5401000977
974,170.1138916016,85.6115722656
975,170.3521728516,85.6830444336
976,170.5904541016,85.7545166016
977,170.8287353516,85.8259887695
978,171.0670166016,85.8974609375
979,171.3052978516,85.9510498047
980,171.5554809570,86.0046386719
981,171.8056640625,86.0582275391
982,172.0558471680,86.1118164063
983,172.3060302734,86.1654052734
984,172.5562133789,86.2189941406
985,172.8063964844,86.2725830078
986,173.0565795898,86.3261718750
987,173.3067626953,86.3797607422
988,173.5450439453,86.4333496094
989,173.7833251953,86.4869384766
990,174.0216064453,86.5405273438
991,174.2598876953,86.5941162109
992,174.4981689453,86.6477050781
993,174.7364501953,86.7012939453
994,174.9747314453,86.7548828125
995,175.2130126953,86.8084716797
996,175.4512939453,86.8680419922
997,175.7014770508,86.9276123047
998,175.9516601563,86.9871826172
999,176.2018432617,87.0467529297
1000,176.4520263672,87.1063232422
1001,176.7022094727,87.1658935547
1002,176.9523925781,87.2254638672
1003,177.2025756836,87.2850341797
1004,177.4527587891,87.3446044922
1005,177.6672363281,87.4041748047
1006,177.8817138672,87.4637451172
1007,178.0961914063,87.5233154297
1008,178.3106689453,87.5828857422
1009,178.5251464844,87.6424560547
1010,178.7396240234,87.7020263672
1011,178.9541015625,87.7615966797
1012,179.1685791016,87.8211669922
1013,179.3830566406,87.8747558594
1014,179.5975341797,87.9283447266
1015,179.8120117188,87.9819335938
1016,180.0264892578,88.0355224609
1017,180.2409667969,88.0891113281
1018,180.4554443359,88.1427001953
1019,180.6699218750,88.1962890625
1020,180.8843994141,88.2498779297
1021,181.0988769531,88.3034667969
1022,181.3133544922,88.3570556641
1023,181.5278320313,88.4106445313
1024,181.7423095703,88.4642333984
1025,181.9567871094,88.5178222656
1026,182.1712646484,88.5714111328
1027,182.3857421875,88.6250000000
1028,182.6002197266,88.6785888672
1029,182.8146972656,88.7321777344
1030,183.0291748047,88.7857666016
1031,183.2436523438,88.8393554688
1032,183.4581298828,88.8929443359
1033,183.6726074219,88.9465332031
1034,183.8870849609,89.0001220703
1035,184.1015625000,89.0537109375
1036,184.3160400391,89.1072998047
1037,184.5305175781,89.1608886719
1038,184.7449951172,89.2144775391
1039,184.9594726563,89.2680664063
1040,185.1739501953,89.3216552734
1041,185.3884277344,89.3752441406
1042,185.6029052734,89.4288330078
1043,185.8173828125,89.4824218750
1044,186.0318603516,89.5360107422
1045,186.2463378906,89.5895996094
1046,186.4608154297,89.6431884766
1047,186.6752929688,89.7027587891
1048,186.8778686523,89.7623291016
1049,187.0804443359,89.8218994141
1050,187.2830200195,89.8814697266
1051,187.4855957031,89.9410400391
1052,187.6881713867,90.0006103516
1053,187.8907470703,90.0601806641
1054,188.0933227539,90.1197509766
1055,188.2958984375,90.1793212891
1056,188.4984741211,90.2388916016
1057,188.5938110352,90.2984619141
1058,188.6891479492,90.3580322266
1059,188.7844848633,90.4176025391
1060,188.8798217773,90.4771728516
1061,188.9751586914,90.5367431641
1062,189.0704956055,90.5963134766
1063,189.1658325195,90.6558837891
1064,189.2611694336,90.7154541016
1065,189.3565063477,90.7988281250
1066,189.4637451172,90.8822021484
1067,189.5709838867,90.9655761719
1068,189.6782226563,91.0489501953
1069,189.7854614258,91.1323242188
1070,189.8927001953,91.2156982422
1071,189.9999389648,91.2990722656
1072,190.1071777344,91.3824462891
1073,190.2144165039,91.4658203125
1074,190.3216552734,91.5491943359
1075,190.4288940430,91.6325683594
1076,190.5361328125,91.7159423828
1077,190.6433715820,91.7993164063
1078,190.7506103516,91.8826904297
1079,190.8578491211,91.9660644531
1080,190.9650878906,92.0494384766
1081,191.0723266602,92.1328125000
1082,191.1795654297,92.2161865234
1083,191.2868041992,92.2995605469
1084,191.3940429688,92.3829345703
1085,191.5012817383,92.4663085938
1086,191.6085205078,92.5496826172
1087,191.7157592773,92.6330566406
1088,191.8229980469,92.7164306641
1089,191.9302368164,92.7998046875
1090,192.0374755859,92.8831787109
1091,192.1328125000,92.9665527344
1092,192.2281494141,93.0499267578
1093,192.3234863281,93.1333007813
1094,192.4188232422,93.2166748047
1095,192.5141601563,93.3000488281
1096,192.6094970703,93.3834228516
1097,192.7048339844,93.4667968750
1098,192.8001708984,93.5501708984
1099,192.8955078125,93.6335449219
1100,193.2291259766,93.7169189453
1101,193.5627441406,93.8002929688
1102,193.8963623047,93.8836669922
1103,194.2299804688,93.9670410156
1104,194.5635986328,94.0504150391
1105,194.8972167969,94.1337890625
1106,195.2308349609,94.2171630859
1107,195.5644531250,94.3005371094
1108,195.8980712891,94.3839111328
1109,196.2316894531,94.4672851563
1110,196.5653076172,94.5506591797
1111,196.8989257813,94.6340332031
1112,197.2325439453,94.7174072266
1113,197.5661621094,94.8007812500
1114,197.8997802734,94.8841552734
1115,198.2333984375,94.9675292969
1116,198.5670166016,95.0509033203
1117,198.8887329102,95.1342773438
1118,199.2104492188,95.2176513672
1119,199.5321655273,95.3010253906
1120,199.8538818359,95.3843994141
1121,200.1755981445,95.4677734375
1122,200.4973144531,95.5511474609
1123,200.8190307617,95.6345214844
1124,201.1407470703,95.7178955078
1125,201.4624633789,95.8012695313
1126,201.6173706055,95.8846435547
1127,201.7722778320,95.9680175781
1128,201.9271850586,96.0513916016
1129,202.0820922852,96.1347656250
1130,202.2369995117,96.2181396484
1131,202.3919067383,96.3015136719
1132,202.5468139648,96.3848876953
1133,202.7017211914,96.4682617188
1134,202.8566284180,96.5516357422
1135,203.0115356445,96.6350097656
1136,203.1664428711,96.7183837891
1137,203.3213500977,96.8017578125
1138,203.4762573242,96.8851318359
1139,203.6311645508,96.9685058594
1140,203.7860717773,97.0518798828
1141,203.9409790039,97.1352539063
1142,204.0958862305,97.2186279297
1143,204.2507934570,97.3020019531
1144,204.4057006836,97.3853759766
1145,204.5606079102,97.4687500000
1146,204.7155151367,97.5521240234
1147,204.8704223633,97.6354980469
1148,205.0253295898,97.7188720703
1149,205.1802368164,97.8022460938
1150,205.3351440430,97.8856201172
1151,205.4900512695,97.9809570313
1152,205.6330566406,98.0762939453
1153,205.7760620117,98.1716308594
1154,205.9190673828,98.2669677734
1155,206.0620727539,98.3623046875
1156,206.2050781250,98.4576416016
1157,206.3480834961,98.5529785156
1158,206.4910888672,98.6483154297
1159,206.6340942383,98.7436523438
1160,206.7770996094,98.8389892578
1161,206.9201049805,98.9343261719
1162,207.0631103516,99.0296630859
1163,207.2061157227,99.1250000000
1164,207.3491210938,99.2203369141
1165,207.4921264648,99.3156738281
1166,207.6351318359,99.4110107422
1167,207.7781372070,99.5063476563
1168,207.9211425781,99.6076049805
1169,208.0641479492,99.7088623047
1170,208.2071533203,99.8101196289
1171,208.3501586914,99.9113769531
1172,208.4931640625,100.0126342773
1173,208.6361694336,100.1138916016
1174,208.7791748047,100.2151489258
1175,208.9221801758,100.3164062500
1176,209.0651855469,100.4176635742
1177,209.2081909180,100.5189208984
1178,209.3511962891,100.6201782227
1179,209.4942016602,100.7214355469
1180,209.6372070313,100.8226928711
1181,209.7802124023,100.9239501953
1182,209.9232177734,101.0252075195
1183,210.0662231445,101.1264648438
1184,210.2092285156,101.2277221680
1185,210.3522338867,101.3230590820
1186,210.4952392578,101.4183959961
1187,210.6382446289,101.5137329102
1188,210.7812500000,101.6090698242
1189,210.9242553711,101.7044067383
1190,211.0672607422,101.7997436523
1191,211.2102661133,101.8950805664
1192,211.3532714844,101.9904174805
1193,211.4962768555,102.0857543945
1194,211.6392822266,102.1810913086
1195,211.7465209961,102.2764282227
1196,211.8537597656,102.3717651367
1197,211.9609985352,102.4671020508
1198,212.0682373047,102.5624389648
1199,212.1754760742,102.6577758789
1200,212.2827148438,102.7531127930
1201,212.3899536133,102.8484497070
1202,212.4971923828,102.9437866211
1203,212.6163330078,103.0391235352
1204,212.7354736328,103.1344604492
1205,212.8546142578,103.2297973633
1206,212.9737548828,103.3251342773
1207,213.0928955078,103.4204711914
1208,213.2120361328,103.5158081055
1209,213.3311767578,103.6111450195
1210,213.4503173828,103.7064819336
1211,213.5694580078,103.8018188477
1212,213.6766967773,103.8971557617
1213,213.7839355469,103.9924926758
1214,213.8911743164,104.0878295898
1215,213.9984130859,104.1831665039
1216,214.1056518555,104.2785034180
1217,214.2128906250,104.3738403320
1218,214.3201293945,104.4691772461
1219,214.4273681641,104.5704345703
1220,214.5346069336,104.6716918945
1221,214.6418457031,104.7729492188
1222,214.7490844727,104.8742065430
1223,214.8563232422,104.9754638672
1224,214.9635620117,105.0767211914
1225,215.0708007813,105.1779785156
1226,215.1780395508,105.2792358398
1227,215.2852783203,105.3804931641
1228,215.3925170898,105.4817504883
1229,215.5116577148,105.5830078125
1230,215.6307983398,105.6842651367
1231,215.7499389648,105.7855224609
1232,215.8690795898,105.8867797852
1233,215.9882202148,105.9880371094
1234,216.1073608398,106.0892944336
1235,216.2265014648,106.1905517578
1236,216.3456420898,106.2918090820
1237,216.4647827148,106.4109497070
1238,216.6315917969,106.5300903320
1239,216.7984008789,106.6492309570
1240,216.9652099609,106.7683715820
1241,217.1320190430,106.8875122070
1242,217.2988281250,107.0066528320
1243,217.4656372070,107.1257934570
1244,217.6324462891,107.2449340820
1245,217.7992553711,107.3640747070
1246,217.9660644531,107.4832153320
1247,218.1328735352,107.6023559570
1248,218.2996826172,107.7214965820
1249,218.4664916992,107.8406372070
1250,218.6333007813,107.9597778320
1251,218.8001098633,108.0789184570
1252,218.9669189453,108.1980590820
1253,219.1337280273,108.3171997070
1254,219.3005371094,108.4423217773
1255,219.4673461914,108.5674438477
1256,219.6341552734,108.6925659180
1257,219.8009643555,108.8176879883
1258,219.9677734375,108.9428100586
1259,220.1345825195,109.0679321289
1260,220.3013916016,109.1930541992
1261,220.4682006836,109.3181762695
1262,220.6350097656,109.4432983398
1263,220.8018188477,109.5684204102
1264,220.9686279297,109.6935424805
1265,221.1354370117,109.8186645508
1266,221.3022460938,109.9437866211
1267,221.4690551758,110.0689086914
1268,221.6358642578,110.1940307617
1269,221.8026733398,110.3191528320
1270,221.9694824219,110.4442749023
1271,222.1362915039,110.5634155273
1272,222.3031005859,110.6825561523
1273,222.4699096680,110.8016967773
1274,222.6367187500,110.9208374023
1275,222.8035278320,111.0399780273
1276,222.9703369141,111.1591186523
1277,223.1371459961,111.2782592773
1278,223.3039550781,111.3973999023
1279,223.4707641602,111.5165405273
1280,223.6375732422,111.6356811523
1281,223.8281860352,111.7548217773
1282,224.0187988281,111.8739624023
1283,224.2094116211,111.9931030273
1284,224.4000244141,112.1122436523
1285,224.5906372070,112.2313842773
1286,224.7812500000,112.3505249023
1287,224.9718627930,112.4696655273
1288,225.1624755859,112.5947875977
1289,225.3650512695,112.7199096680
1290,225.5676269531,112.8450317383
1291,225.7702026367,112.9701538086
1292,225.9727783203,113.0952758789
1293,226.1753540039,113.2203979492
1294,226.3779296875,113.3455200195
1295,226.5805053711,113.4706420898
1296,226.7830810547,113.5957641602
1297,226.9856567383,113.7208862305
1298,227.1762695313,113.8460083008
1299,227.3668823242,113.9711303711
1300,227.5574951172,114.0962524414
1301,227.7481079102,114.2213745117
1302,227.9387207031,114.3464965820
1303,228.1293334961,114.4716186523
1304,228.3199462891,114.5967407227
1305,228.5105590820,114.7039794922
1306,228.7011718750,114.8112182617
1307,228.8917846680,114.9184570313
1308,229.0823974609,115.0256958008
1309,229.2730102539,115.1329345703
1310,229.4636230469,115.2401733398
1311,229.6542358398,115.3474121094
1312,229.8448486328,115.4546508789
1313,230.0354614258,115.5618896484
1314,230.2260742188,115.6691284180
1315,230.4286499023,115.7763671875
1316,230.6312255859,115.8836059570
1317,230.8338012695,115.9908447266
1318,231.0363769531,116.0980834961
1319,231.2389526367,116.2053222656
1320,231.4415283203,116.3125610352
1321,231.6441040039,116.4197998047
1322,231.8466796875,116.5270385742
1323,232.0492553711,116.6342773438
1324,232.2875366211,116.7415161133
1325,232.5258178711,116.8487548828
1326,232.7640991211,116.9559936523
1327,233.0023803711,117.0632324219
1328,233.2406616211,117.1704711914
1329,233.4789428711,117.2777099609
1330,233.7172241211,117.3849487305
1331,233.9555053711,117.4921875000
1332,234.2056884766,117.5994262695
1333,234.4558715820,117.7066650391
1334,234.7060546875,117.8139038086
1335,234.9562377930,117.9211425781
1336,235.2064208984,118.0283813477
1337,235.4566040039,118.1356201172
1338,235.7067871094,118.2428588867
1339,235.9569702148,118.3500976563
1340,236.2071533203,118.4573364258
1341,236.4454345703,118.5645751953
1342,236.6837158203,118.6718139648
1343,236.9219970703,118.7790527344
1344,237.1602783203,118.8862915039
1345,237.3985595703,118.9935302734
1346,237.6368408203,119.1007690430
1347,237.8751220703,119.2080078125
1348,238.1134033203,119.3152465820
1349,238.3635864258,119.4224853516
1350,238.6137695313,119.5297241211
1351,238.8639526367,119.6369628906
1352,239.1141357422,119.7442016602
1353,239.3643188477,119.8514404297
1354,239.6145019531,119.9586791992
1355,239.8646850586,120.0659179688
1356,240.1148681641,120.1731567383
1357,240.3650512695,120.2803955078
1358,240.5795288086,120.3876342773
1359,240.7940063477,120.4948730469
1360,241.0084838867,120.6021118164
1361,241.2229614258,120.7093505859
1362,241.4374389648,120.8165893555
1363,241.6519165039,120.9238281250
1364,241.8663940430,121.0310668945
1365,242.0808715820,121.1383056641
1366,242.2953491211,121.2455444336
1367,242.5098266602,121.3527832031
1368,242.7243041992,121.4600219727
1369,242.9387817383,121.5672607422
1370,243.1532592773,121.6744995117
1371,243.3677368164,121.7817382813
1372,243.5822143555,121.8889770508
